address,city,state,Zip,Latitude,Longitude
3730 26TH ST,BOULDER,Colorado,80304,40.042302,-105.262272
1373 CAVAN ST,BOULDER,Colorado,80303,40.010293,-105.136815
1133 PORTLAND PL,BOULDER,Colorado,80304,40.023948,-105.282944
7446 SPRING DR,BOULDER,Colorado,80303,39.974784,-105.178739
3110 22ND ST,BOULDER,Colorado,80304,40.03151,-105.267651
2780 TAFT DR,BOULDER,Colorado,80302,40.010335,-105.259267
3629 21ST ST,BOULDER,Colorado,80304,40.041059,-105.271063
1485 UPLAND AVE,BOULDER,Colorado,80304,40.053375,-105.278934
13 HALLETT HALL,BOULDER,Colorado,80301,40.049468,-105.201421
2829 14TH ST,BOULDER,Colorado,80304,40.027257,-105.278834
1470 OAK PL,BOULDER,Colorado,80304,40.044195,-105.27905
30 PIMA CT,BOULDER,Colorado,80303,39.987785,-105.23462
1638 18TH ST,BOULDER,Colorado,80302,40.016081,-105.271153
890 ORMAN DR,BOULDER,Colorado,80303,40.004839,-105.238488
4786 ESSEX CIR,BOULDER,Colorado,80301,40.061503,-105.170795
3440 22ND ST,BOULDER,Colorado,80304,40.037045,-105.268177
4428 GREENBRIAR BLVD,BOULDER,Colorado,80305,39.970756,-105.243029
7348 CLUBHOUSE RD,BOULDER,Colorado,80301,40.065182,-105.182027
4266 GRAHAM CT,BOULDER,Colorado,80305,39.989055,-105.243392
3055 6TH ST,BOULDER,Colorado,80304,40.030212,-105.28947
2860 4TH ST,BOULDER,Colorado,80304,40.027801,-105.291204
18 HALLETT HALL,BOULDER,Colorado,80301,40.049468,-105.201421
5331 HOLMES PL,BOULDER,Colorado,80303,40.010683,-105.22782
2300 ARAPAHOE AVE,BOULDER,Colorado,80302,40.014464,-105.264533
7654 WILLIAMS VILLAGE NORTH HALL,BOULDER,Colorado,80301,40.049468,-105.201421
1225 COLLEGE AVE,BOULDER,Colorado,80302,40.007496,-105.276629
960 UNIVERSITY AVE,BOULDER,Colorado,80302,40.010179,-105.280453
2805 ELM AVE,BOULDER,Colorado,80305,39.997728,-105.258388
3765 CANFIELD ST,BOULDER,Colorado,80301,40.043015,-105.24133
2925 19TH ST,BOULDER,Colorado,80304,40.028759,-105.272976
7743 ARLINGTON DR,BOULDER,Colorado,80303,40.007118,-105.173169
4940 THUNDERBIRD CIR,BOULDER,Colorado,80303,39.988554,-105.232746
6215 OLDE STAGE RD,BOULDER,Colorado,80302,40.087533,-105.302648
520 MOHAWK DR,BOULDER,Colorado,80303,39.996438,-105.236295
4760 GIBBS AVE,BOULDER,Colorado,80301,40.032647,-105.242205
2787 NORTHBROOK PL,BOULDER,Colorado,80304,40.04537,-105.258938
18 ARNETT HALL,BOULDER,Colorado,80301,40.049468,-105.201421
253 N 76TH ST,BOULDER,Colorado,80303,39.990826,-105.175877
4927 THUNDERBIRD CIR,BOULDER,Colorado,80303,39.989278,-105.232604
5522 MESA TOP CT,BOULDER,Colorado,80301,40.074803,-105.197293
897 ITHACA DR,BOULDER,Colorado,80305,39.980945,-105.257576
147 CHEROKEE WAY,BOULDER,Colorado,80303,39.989566,-105.231199
2043 ARAPAHOE AVE,BOULDER,Colorado,80302,40.01487,-105.268106
1814 SPRUCE ST,BOULDER,Colorado,80302,40.020363,-105.271828
4697 18TH ST,BOULDER,Colorado,80304,40.060028,-105.275322
3315 WRIGHT CIR,BOULDER,Colorado,80301,40.033074,-105.239339
160 SEMINOLE DR,BOULDER,Colorado,80303,39.989466,-105.229454
4125 47TH ST,BOULDER,Colorado,80301,40.049906,-105.244492
301 19TH ST,BOULDER,Colorado,80302,39.996334,-105.269127
3300 BRIDGER TRL,BOULDER,Colorado,80301,40.035831,-105.251031
3100 PEARL PKWY,BOULDER,Colorado,80301,40.023435,-105.251799
730 CONCORD AVE,BOULDER,Colorado,80304,40.022517,-105.286087
3953 FULLER CT,BOULDER,Colorado,80305,39.990901,-105.244419
4520 BROADWAY,BOULDER,Colorado,80304,40.056466,-105.281959
1133 PLEASANT ST,BOULDER,Colorado,80302,40.009747,-105.278284
1495 FINDLAY WAY,BOULDER,Colorado,80305,39.973479,-105.254929
2034 PEARL ST,BOULDER,Colorado,80302,40.019992,-105.26861
4664 S HAMPTON CIR,BOULDER,Colorado,80301,40.046855,-105.244604
4065 15TH ST,BOULDER,Colorado,80304,40.048504,-105.279293
4191 PIEDRA PL,BOULDER,Colorado,80301,40.046789,-105.256429
980 MORGAN DR,BOULDER,Colorado,80303,40.006056,-105.238324
4910 MEREDITH WAY,BOULDER,Colorado,80303,40.014064,-105.233459
6582 FINLEY PL,BOULDER,Colorado,80301,40.070793,-105.19987
3090 17TH ST,BOULDER,Colorado,80304,40.0317,-105.274838
5378 GUNBARREL CENTER CT,BOULDER,Colorado,80026,40.071911,-105.199242
2611 LLOYD CIR,BOULDER,Colorado,80304,40.038871,-105.262936
999 8TH ST,BOULDER,Colorado,80302,40.005326,-105.284661
955 5TH ST,BOULDER,Colorado,80302,40.004969,-105.290197
6623 BEAN MOUNTAIN LN,BOULDER,Colorado,80301,40.076163,-105.201126
184 VAQUERO DR,BOULDER,Colorado,80303,39.983227,-105.178879
460 S 42ND ST,BOULDER,Colorado,80305,39.986221,-105.245191
1775 LOMBARDY DR,BOULDER,Colorado,80304,40.042138,-105.2747
2220 21ST ST,BOULDER,Colorado,80302,40.022782,-105.268805
1057 POPLAR AVE,BOULDER,Colorado,80304,40.047123,-105.283329
2655 JUNIPER AVE,BOULDER,Colorado,80304,40.037549,-105.262154
3003 VALMONT RD LOT 204,BOULDER,Colorado,80301,40.031073,-105.252567
903 E MOORHEAD CIR,BOULDER,Colorado,80305,39.981335,-105.235958
2995 EUCLID AVE,BOULDER,Colorado,80303,40.005325,-105.253722
1853 26TH ST,BOULDER,Colorado,80302,40.018757,-105.261153
4733 ESSEX CT,BOULDER,Colorado,80301,40.060651,-105.170563
4580 13TH ST,BOULDER,Colorado,80304,40.057606,-105.28078
40 SOUTH BOULDER CIR,BOULDER,Colorado,80303,39.987237,-105.228532
4958 BEAR CREEK APTS B,BOULDER,Colorado,80301,40.049468,-105.201421
530 MOHAWK DR,BOULDER,Colorado,80303,39.996645,-105.236279
1613 7TH ST,BOULDER,Colorado,80302,40.011831,-105.285735
1222 OAKLEAF CIR,BOULDER,Colorado,80304,40.046087,-105.281761
182 ANEMONE DR,BOULDER,Colorado,80302,40.027721,-105.320588
823 MAXWELL AVE,BOULDER,Colorado,80304,40.022083,-105.285676
2900 E COLLEGE AVE,BOULDER,Colorado,80303,40.006881,-105.256486
3755 MOORHEAD AVE,BOULDER,Colorado,80305,39.992759,-105.246601
5116 WILLIAMS FORK TRL,BOULDER,Colorado,80301,40.065882,-105.199388
5610 ARAPAHOE AVE,BOULDER,Colorado,80303,40.013924,-105.224203
3320 BERKLEY CT,BOULDER,Colorado,80305,39.994921,-105.253087
4259 PRADO DR,BOULDER,Colorado,80303,39.943251,-105.254361
2960 VALMONT RD,BOULDER,Colorado,80301,40.02882,-105.25459
3113 BELL DR,BOULDER,Colorado,80301,40.03126,-105.243236
2024 HERMOSA DR,BOULDER,Colorado,80304,40.034914,-105.269128
773 SKY TRAIL RD,BOULDER,Colorado,80302,40.075956,-105.347797
1633 4TH ST,BOULDER,Colorado,80302,40.012333,-105.291819
3367 SENTINEL DR,BOULDER,Colorado,80301,40.036146,-105.240952
4869 BROADWAY,BOULDER,Colorado,80302,40.062616,-105.282775
410 S 40TH ST,BOULDER,Colorado,80305,39.987146,-105.247037
527 MAXWELL AVE,BOULDER,Colorado,80304,40.022051,-105.289343
657 PARAGON DR,BOULDER,Colorado,80303,39.981802,-105.176884
280 BOULDER VIEW RD,BOULDER,Colorado,80302,40.017593,-105.394271
5826 WOODBOURNE HOLLOW RD,BOULDER,Colorado,80301,40.043525,-105.218278
998 CHERRYVALE RD,BOULDER,Colorado,80303,40.004844,-105.211459
1298 WILDWOOD RD,BOULDER,Colorado,80305,39.975947,-105.266492
503 HARVARD LN,BOULDER,Colorado,80305,39.986399,-105.251257
3122 9TH ST,BOULDER,Colorado,80304,40.031558,-105.285228
3050 MADISON AVE,BOULDER,Colorado,80303,40.005711,-105.252218
1785 YARMOUTH AVE,BOULDER,Colorado,80304,40.058406,-105.275654
4327 BEAR CREEK APTS A,BOULDER,Colorado,80403,39.77443,-105.274024
1111 MAXWELL AVE,BOULDER,Colorado,80304,40.02236,-105.282989
3990 CARLOCK DR,BOULDER,Colorado,80305,39.980333,-105.248401
4555 OTTAWA PL,BOULDER,Colorado,80303,39.989851,-105.237203
1222 WILDWOOD CIR,BOULDER,Colorado,80305,39.976816,-105.265986
4669 APPLE WAY,BOULDER,Colorado,80301,40.052904,-105.245415
3161 MADISON AVE,BOULDER,Colorado,80303,40.006473,-105.251827
4031 STEARNS WEST HALL,BOULDER,Colorado,80303,40.007451,-105.200679
3093 REDSTONE LN,BOULDER,Colorado,80305,39.966872,-105.254845
2058 BALSAM DR,BOULDER,Colorado,80304,40.026513,-105.268667
1230 JUDSON DR,BOULDER,Colorado,80305,39.977219,-105.257185
6710 ARAPAHOE,BOULDER,Colorado,80303,40.013787,-105.19563
2685 JUNIPER AVE,BOULDER,Colorado,80304,40.038129,-105.261089
1805 SPRUCE ST,BOULDER,Colorado,80302,40.020891,-105.272332
4407 S HAMPTON CIR,BOULDER,Colorado,80301,40.046139,-105.246055
1920 CANYON BLVD,BOULDER,Colorado,80302,40.016992,-105.269809
990 LINCOLN PL,BOULDER,Colorado,80302,40.005259,-105.280822
815 32ND ST,BOULDER,Colorado,80303,40.002142,-105.251477
2025 18TH ST,BOULDER,Colorado,80302,40.020042,-105.272665
3171 VALMONT RD,BOULDER,Colorado,80301,40.029646,-105.251062
4406 CLIPPER CT,BOULDER,Colorado,80301,40.054702,-105.200615
1431 18TH ST,BOULDER,Colorado,80302,40.01425,-105.271945
3075 LITTLELEAF LN,BOULDER,Colorado,80304,40.030554,-105.261586
6836 OLDE STAGE RD,BOULDER,Colorado,80302,40.098669,-105.301762
4584 SPRUCEDALE PL,BOULDER,Colorado,80301,40.049375,-105.24686
3265 FOUNDRY PL,BOULDER,Colorado,80301,40.026806,-105.251376
4161 WESTCLIFFE CT,BOULDER,Colorado,80301,40.05007,-105.248113
819 14TH ST,BOULDER,Colorado,80302,40.002463,-105.27535
3900 19TH ST,BOULDER,Colorado,80304,40.046329,-105.272385
1940 WALNUT ST,BOULDER,Colorado,80302,40.01808,-105.269318
1528 HARRISON AVE,BOULDER,Colorado,80303,40.013067,-105.238272
1675 DOGWOOD LN,BOULDER,Colorado,80304,40.04068,-105.276356
165 CONTINENTAL VIEW DR,BOULDER,Colorado,80303,39.988448,-105.164604
7229 FOUR RIVERS RD,BOULDER,Colorado,80301,40.068966,-105.184451
1730 MAPLETON AVE,BOULDER,Colorado,80304,40.02215,-105.273643
4501 DRIFTWOOD PL,BOULDER,Colorado,80301,40.055865,-105.20618
4579 BEACHCOMBER CT,BOULDER,Colorado,80301,40.05713,-105.206246
2695 STANFORD AVE,BOULDER,Colorado,80305,39.987356,-105.258946
60 N CEDAR BROOK RD,BOULDER,Colorado,80304,40.049896,-105.303754
1030 ADAMS CIR,BOULDER,Colorado,80303,40.006338,-105.254935
4734 MCKINLEY DR,BOULDER,Colorado,80303,40.010358,-105.236359
7734 ANDREWS WAY,BOULDER,Colorado,80303,40.003825,-105.17311
4204 TAMARACK CT,BOULDER,Colorado,80304,40.051081,-105.264325
2605 REGIS DR,BOULDER,Colorado,80305,39.986107,-105.259322
5000 BUTTE ST LOT 159,BOULDER,Colorado,80301,40.033979,-105.236179
3975 ARBOL CT,BOULDER,Colorado,80301,40.047013,-105.253675
1409 QUINCE AVE,BOULDER,Colorado,80304,40.048353,-105.280113
4620 15TH ST,BOULDER,Colorado,80304,40.058716,-105.278343
1710 CEDAR AVE,BOULDER,Colorado,80304,40.027765,-105.274386
2895 COLLEGE AVE,BOULDER,Colorado,80303,40.007589,-105.257043
9038 CHEYENNE ARAPAHO HALL,BOULDER,Colorado,80301,40.049468,-105.201421
7418 SINGING HILLS DR,BOULDER,Colorado,80301,40.068882,-105.180123
3025 BROADWAY,BOULDER,Colorado,80304,40.03021,-105.282499
536 AZTEC DR,BOULDER,Colorado,80303,39.997364,-105.227682
2445 JUNCTION PL,BOULDER,Colorado,80301,40.025871,-105.251194
830 GRANT PL,BOULDER,Colorado,80302,40.002434,-105.282818
4468 CLAY ST,BOULDER,Colorado,80301,40.055872,-105.221711
1561 S FOOTHILLS HWY LOT F9,BOULDER,Colorado,80305,39.956445,-105.231073
3280 47TH ST,BOULDER,Colorado,80301,40.034255,-105.242813
5935 BRANDYWINE CT,BOULDER,Colorado,80301,40.058108,-105.215143
3105 GALILEO LN,BOULDER,Colorado,80301,40.031129,-105.240199
619 QUINCE CIR,BOULDER,Colorado,80304,40.047501,-105.28915
578 ARKANSAS MOUNTAIN RD,BOULDER,Colorado,80302,40.029049,-105.377999
6544 WILLIAMS VILLAGE EAST HALL,BOULDER,Colorado,80301,40.049468,-105.201421
4485 HAMILTON CT,BOULDER,Colorado,80305,39.988286,-105.24073
1951 ALPINE AVE,BOULDER,Colorado,80304,40.025708,-105.271303
5875 OLDE STAGE RD,BOULDER,Colorado,80302,40.081176,-105.302251
23 ANDREWS HALL,BOULDER,Colorado,80302,40.082921,-105.343523
4500 19TH ST LOT 69,BOULDER,Colorado,80304,40.055675,-105.275504
3224 PALO PKWY,BOULDER,Colorado,80301,40.043572,-105.250813
3295 34TH ST,BOULDER,Colorado,80301,40.034422,-105.24927
722 4 MILE CANYON DR,BOULDER,Colorado,80105,39.616476,-104.044155
5047 GALLATIN PL,BOULDER,Colorado,80303,40.00956,-105.231797
525 HARTFORD DR,BOULDER,Colorado,80305,39.984649,-105.256804
5553 HIGH COUNTRY CT,BOULDER,Colorado,80301,40.074434,-105.195637
37292 BOULDER CANYON DR,BOULDER,Colorado,80302,40.005641,-105.342139
4385 CHIPPEWA DR,BOULDER,Colorado,80303,39.997014,-105.238906
2690 UNIVERSITY HEIGHTS AVE,BOULDER,Colorado,80302,40.009335,-105.26043
61 QUALLA CT,BOULDER,Colorado,80303,39.988898,-105.234829
3260 47TH ST,BOULDER,Colorado,80301,40.034254,-105.243778
3323 CRIPPLE CREEK TRL,BOULDER,Colorado,80305,39.967033,-105.253134
2227 CANYON BLVD,BOULDER,Colorado,80302,40.017995,-105.265598
7120 CEDARWOOD CIR,BOULDER,Colorado,80301,40.066138,-105.186502
2985 AURORA AVE,BOULDER,Colorado,80303,40.003879,-105.25409
3101 IRON FORGE PL,BOULDER,Colorado,80301,40.027332,-105.252527
4585 SUNNYSIDE PL,BOULDER,Colorado,80301,40.050841,-105.246654
195 BELLEVUE DR,BOULDER,Colorado,80302,39.99491,-105.27655
3100 KITTRELL CT,BOULDER,Colorado,80305,39.969396,-105.252439
1913 MAPLETON AVE,BOULDER,Colorado,80304,40.023176,-105.271581
2536 10TH ST,BOULDER,Colorado,80304,40.024194,-105.283421
916 11TH ST,BOULDER,Colorado,80302,40.004107,-105.278318
5505 VALMONT RD,BOULDER,Colorado,80301,40.034299,-105.223092
445 ALPINE AVE,BOULDER,Colorado,80304,40.025698,-105.290522
5020 BUCKINGHAM RD,BOULDER,Colorado,80301,40.066127,-105.179942
5340 GUNBARREL CENTER CT,BOULDER,Colorado,80026,40.071572,-105.19878
4500 19TH ST LOT 40,BOULDER,Colorado,80304,40.055675,-105.275504
855 INCA PKWY,BOULDER,Colorado,80303,40.002601,-105.23966
700 MOHAWK DR,BOULDER,Colorado,80303,40.000679,-105.236011
2425 BLUFF ST,BOULDER,Colorado,80304,40.025657,-105.265225
2810 MARINE ST,BOULDER,Colorado,80303,40.013434,-105.257068
506 PINE ST,BOULDER,Colorado,80302,40.018183,-105.289796
1821 MARINE ST,BOULDER,Colorado,80302,40.01379,-105.270988
4647 DEVONSHIRE ST,BOULDER,Colorado,80301,40.058868,-105.173219
1012 UNIVERSITY AVE,BOULDER,Colorado,80302,40.010182,-105.279516
755 7TH ST,BOULDER,Colorado,80302,40.001095,-105.287018
5563 SPINE RD,BOULDER,Colorado,80301,40.075118,-105.202715
4224 REDWOOD PL,BOULDER,Colorado,80301,40.04866,-105.256025
585 DEER TRAIL RD,BOULDER,Colorado,80302,40.083361,-105.341432
4500 BASELINE RD,BOULDER,Colorado,80020,40.000117,-105.039281
3091 29TH ST,BOULDER,Colorado,80301,40.030843,-105.256483
1166 CHERRYVALE RD,BOULDER,Colorado,80303,40.007862,-105.211212
1019 14TH ST,BOULDER,Colorado,80302,40.005843,-105.275374
405 VALLEY VIEW DR,BOULDER,Colorado,80304,40.024798,-105.291329
798 FOX HILL CT,BOULDER,Colorado,80303,40.00198,-105.193741
1510 EISENHOWER DR,BOULDER,Colorado,80303,40.013199,-105.230561
3080 PEARL PKWY,BOULDER,Colorado,80301,40.022671,-105.252455
1895 ALPINE AVE,BOULDER,Colorado,80304,40.025941,-105.27343
1245 HARTFORD DR,BOULDER,Colorado,80305,39.977113,-105.255906
840 37TH ST,BOULDER,Colorado,80303,40.002763,-105.246238
735 17TH ST,BOULDER,Colorado,80302,40.000858,-105.271529
4040 EVANS DR,BOULDER,Colorado,80303,40.001277,-105.242843
6930 HUNTER PL,BOULDER,Colorado,80301,40.070867,-105.191998
225 DEER TRAIL CIR,BOULDER,Colorado,80302,40.080124,-105.359299
2978 SHADY HOLLOW W,BOULDER,Colorado,80304,40.028738,-105.260344
109 HURON CT,BOULDER,Colorado,80303,39.987985,-105.223139
87 GENESEE CT,BOULDER,Colorado,80303,39.987599,-105.224525
2950 18TH ST,BOULDER,Colorado,80304,40.029246,-105.273888
3705 CANFIELD ST,BOULDER,Colorado,80301,40.04087,-105.243353
1812 CANYON BLVD,BOULDER,Colorado,80302,40.016953,-105.271101
4830 MEREDITH WAY,BOULDER,Colorado,80303,40.013415,-105.233473
3355 BRIDGER TRL,BOULDER,Colorado,80301,40.036169,-105.250992
2380 HILLSDALE WAY,BOULDER,Colorado,80305,39.981104,-105.265233
3750 EMERSON AVE,BOULDER,Colorado,80305,39.97485,-105.250306
36 CANYON VIEW RD,BOULDER,Colorado,80302,40.009053,-105.351447
770 10TH ST,BOULDER,Colorado,80302,40.001386,-105.279515
1240 NORWOOD AVE,BOULDER,Colorado,80304,40.043525,-105.281793
4683 14TH ST,BOULDER,Colorado,80304,40.059871,-105.280022
2126 COLUMBINE AVE,BOULDER,Colorado,80302,39.998881,-105.265768
2968 S LAKERIDGE TRL,BOULDER,Colorado,80302,40.136201,-105.284935
320 ERIE DR,BOULDER,Colorado,80303,39.995119,-105.244729
1921 CANYON BLVD,BOULDER,Colorado,80302,40.017641,-105.269788
488 S LASHLEY LN,BOULDER,Colorado,80305,39.987704,-105.251758
2501 BLUFF ST,BOULDER,Colorado,80304,40.025639,-105.264272
4761 TANTRA DR,BOULDER,Colorado,80305,39.983347,-105.237284
1700 BALSAM AVE,BOULDER,Colorado,80304,40.026509,-105.274604
1730 BALSAM AVE,BOULDER,Colorado,80304,40.026509,-105.27432
820 28TH ST,BOULDER,Colorado,80303,40.001678,-105.25832
701 9TH ST,BOULDER,Colorado,80302,40.000252,-105.282261
1390 ITHACA DR,BOULDER,Colorado,80305,39.975294,-105.256288
9147 SUNSHINE CANYON DR,BOULDER,Colorado,80302,40.066532,-105.402349
3821 CLOVERLEAF DR,BOULDER,Colorado,80304,40.042484,-105.27442
3735 CANFIELD ST,BOULDER,Colorado,80301,40.042097,-105.242705
247 FOX DR,BOULDER,Colorado,80303,39.99337,-105.244515
3106 BELL DR,BOULDER,Colorado,80301,40.031393,-105.242385
607 MAPLETON AVE,BOULDER,Colorado,80304,40.020784,-105.288281
2804 3RD ST,BOULDER,Colorado,80304,40.026872,-105.292361
4256 REDWOOD CT,BOULDER,Colorado,80301,40.049425,-105.255242
410 22ND ST,BOULDER,Colorado,80302,39.997635,-105.264677
33 SOUTH BOULDER CIR,BOULDER,Colorado,80303,39.986624,-105.229782
1057 13TH ST,BOULDER,Colorado,80302,40.006518,-105.276609
411 HARVARD LN,BOULDER,Colorado,80305,39.987927,-105.254183
2236 PINE ST,BOULDER,Colorado,80302,40.022646,-105.266406
9184 CHEYENNE ARAPAHO HALL,BOULDER,Colorado,80301,40.049468,-105.201421
7050 WILLIAMS VILLAGE EAST HALL,BOULDER,Colorado,80301,40.049468,-105.201421
2224 MEAD DR,BOULDER,Colorado,80301,40.021054,-105.140976
660 MANHATTAN DR,BOULDER,Colorado,80303,39.9991,-105.229065
1311 SONGBIRD CT,BOULDER,Colorado,80303,40.009782,-105.207637
4975 TWIN LAKES RD,BOULDER,Colorado,80301,40.064908,-105.19737
540 HARTFORD DR,BOULDER,Colorado,80305,39.984185,-105.257028
3130 AURORA AVE,BOULDER,Colorado,80303,40.00358,-105.252179
2265 VASSAR DR,BOULDER,Colorado,80305,39.985474,-105.263288
105 MODEL T RD,BOULDER,Colorado,80302,40.039123,-105.333731
4615 HAMPSHIRE ST,BOULDER,Colorado,80301,40.058914,-105.167524
1325 19TH ST,BOULDER,Colorado,80302,40.013216,-105.270378
2582 SUMAC AVE,BOULDER,Colorado,80304,40.050298,-105.264038
177 BROOK CIR,BOULDER,Colorado,80302,40.078901,-105.336754
2860 LAGRANGE CIR,BOULDER,Colorado,80305,39.977525,-105.258612
2627 CRESTRIDGE CT,BOULDER,Colorado,80302,40.130744,-105.294384
775 MOHAWK DR,BOULDER,Colorado,80303,40.002634,-105.238152
3765 ARMER AVE,BOULDER,Colorado,80305,39.982156,-105.250418
1815 MARINE ST,BOULDER,Colorado,80302,40.013902,-105.271212
2421 SPRUCE ST,BOULDER,Colorado,80302,40.022577,-105.264107
5000 BUTTE ST LOT 255,BOULDER,Colorado,80301,40.033979,-105.236179
313 PEARL ST,BOULDER,Colorado,80302,40.016158,-105.291954
4500 19TH ST LOT 353,BOULDER,Colorado,80304,40.055675,-105.275504
605 WALDEN CIR,BOULDER,Colorado,80305,39.985297,-105.23649
5121 WILLIAMS FORK TRL,BOULDER,Colorado,80301,40.068925,-105.200614
518 CLOVER LN,BOULDER,Colorado,80303,39.997669,-105.180719
435 S 45TH ST,BOULDER,Colorado,80305,39.986586,-105.242952
4500 19TH ST LOT 635,BOULDER,Colorado,80304,40.055675,-105.275504
7161 WILLIAMS VILLAGE EAST HALL,BOULDER,Colorado,80301,40.049468,-105.201421
4873 BRIAR RIDGE CT,BOULDER,Colorado,80301,40.063359,-105.182363
6175 HABITAT DR,BOULDER,Colorado,80301,40.061037,-105.209563
3000 COLORADO AVE,BOULDER,Colorado,80303,40.007059,-105.251851
540 DEWEY AVE,BOULDER,Colorado,80304,40.023456,-105.288776
1670 IRIS AVE,BOULDER,Colorado,80304,40.035888,-105.27609
2711 N 95TH ST,BOULDER,Colorado,80301,40.026392,-105.133809
3100 BROADWAY,BOULDER,Colorado,80304,40.031202,-105.281322
3075 FULTON CIR,BOULDER,Colorado,80301,40.030279,-105.241254
4550 LAGUNA PL,BOULDER,Colorado,80303,39.997831,-105.237728
2939 MARINE ST,BOULDER,Colorado,80303,40.013856,-105.256528
2608 CARRIAGE HILLS DR,BOULDER,Colorado,80302,40.07085,-105.330263
6824 IDYLWILD CT,BOULDER,Colorado,80301,40.061027,-105.194674
290 30TH ST,BOULDER,Colorado,80305,39.99596,-105.256593
1282 BEAR MOUNTAIN CT,BOULDER,Colorado,80305,39.975906,-105.262803
95 S 35TH ST,BOULDER,Colorado,80305,39.993387,-105.252005
1570 EISENHOWER DR,BOULDER,Colorado,80303,40.014079,-105.230636
2990 GLENWOOD DR,BOULDER,Colorado,80301,40.032491,-105.254053
765 33RD ST,BOULDER,Colorado,80303,40.001577,-105.250587
950 MARINE ST,BOULDER,Colorado,80302,40.011979,-105.281455
4800 OSAGE DR,BOULDER,Colorado,80303,39.989783,-105.23339
8543 MIDDLE FORK RD,BOULDER,Colorado,80302,40.12801,-105.289851
905 EVERGREEN AVE,BOULDER,Colorado,80304,40.03133,-105.285335
1067 SYCAMORE AVE,BOULDER,Colorado,80303,40.00619,-105.226828
159 PEAKVIEW RD,BOULDER,Colorado,80302,40.092293,-105.33341
3240 IRIS AVE,BOULDER,Colorado,80301,40.036225,-105.250548
415 SUNNYSIDE LN,BOULDER,Colorado,80302,39.997428,-105.26226
5686 CASCADE PL,BOULDER,Colorado,80303,40.000639,-105.220739
4458 9TH ST,BOULDER,Colorado,80304,40.056045,-105.28546
210 SOUTH PEAK LN,BOULDER,Colorado,80302,40.021933,-105.422992
3080 29TH ST,BOULDER,Colorado,80301,40.03081,-105.255835
3295 MEREDITH ST,BOULDER,Colorado,80301,40.028562,-105.251128
4672 KIRKWOOD CT,BOULDER,Colorado,80301,40.060043,-105.161514
2960 DOVER DR,BOULDER,Colorado,80305,39.987791,-105.256936
2950 E COLLEGE AVE,BOULDER,Colorado,80303,40.006878,-105.255625
3145 ARNETT ST,BOULDER,Colorado,80304,40.031929,-105.262372
4415 GARNET LN,BOULDER,Colorado,80304,40.049371,-105.270979
4145 RIVERSIDE AVE,BOULDER,Colorado,80304,40.049233,-105.281781
1225 RIVERSIDE AVE,BOULDER,Colorado,80304,40.050279,-105.281416
7575 CONCORD DR,BOULDER,Colorado,80301,40.058151,-105.176617
1050 ARAPAHOE AVE,BOULDER,Colorado,80302,40.013347,-105.280318
4917 THUNDERBIRD DR,BOULDER,Colorado,80303,39.98785,-105.232805
2716 WINDING TRAIL PL,BOULDER,Colorado,80304,40.0421,-105.259814
4716 EDISON LN,BOULDER,Colorado,80301,40.030493,-105.243836
3820 NEWPORT LN,BOULDER,Colorado,80304,40.044673,-105.291816
3955 28TH ST,BOULDER,Colorado,80301,40.046274,-105.25914
4636 14TH ST,BOULDER,Colorado,80304,40.058821,-105.279643
4803 HOPKINS PL,BOULDER,Colorado,80301,40.035067,-105.241568
7734 DURHAM CIR,BOULDER,Colorado,80301,40.064658,-105.173027
60 SOUTH BOULDER CIR,BOULDER,Colorado,80303,39.986659,-105.229031
1049 STEARNS AVE,BOULDER,Colorado,80303,40.005248,-105.203131
3995 DARLEY AVE,BOULDER,Colorado,80305,39.980099,-105.248195
4542 7TH ST,BOULDER,Colorado,80304,40.057539,-105.287651
2295 GOSS CIR E,BOULDER,Colorado,80302,40.016644,-105.264835
5793 N ORCHARD CREEK CIR,BOULDER,Colorado,80301,40.058114,-105.219301
